currentId,title,overview,genres,runtime,releaseDate,posterPath
6442,Highlander,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,"Adventure, Action, Fantasy",116.0,1986-03-07,https://flixpatrol.com/runtime/cache/files/posters/g/w350/6l4t1vWAFMuAiOpDT0mDWlrr5Mp.jpg
6534,Raise the Red Lantern,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand...",Drama,125.0,1991-12-20,https://flixpatrol.com/runtime/cache/files/posters/g/w350/34FoAUoBCV3XdPngd0wF8rgszpP.jpg
6552,Somewhere in Time,"Young writer, Richard Collier is met on the opening night of his first play by an old lady who begs him to, ""Come back to me."" Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. They fall in love, a matching that is not appreciated by her manager. Can their love outlast the immense problems caused by their 'time"" difference, and can Richard remain in a time that is not his?","Drama, Fantasy, Romance",103.0,1980-10-02,https://flixpatrol.com/runtime/cache/files/posters/g/w350/2ZCInnOBrGJzEPIYJkYWylvKdPz.jpg
6593,Koyaanisqatsi,Takes us to locations all around the US and shows us the heavy toll that modern technology is having on humans and the earth. The visual tone poem contains neither dialogue nor a vocalized narration: its tone is set by the juxtaposition of images and the exceptional music by Philip Glass.,"Documentary, Music",87.0,1982-06-06,https://flixpatrol.com/runtime/cache/files/posters/g/w350/hxL6Obbbbh9KPvGpXX7F1Oc9Fft.jpg
6641,Indiana Jones and the Last Crusade,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.","Adventure, Action",127.0,1989-05-24,https://flixpatrol.com/runtime/cache/files/posters/g/w350/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg
6650,Being There,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.","Comedy, Drama",130.0,1979-12-19,https://flixpatrol.com/runtime/cache/files/posters/g/w350/bgTFBMBuh4jA45l0DYyHC2GTq8X.jpg
6708,Gandhi,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.","Drama, History",191.0,1982-11-30,https://flixpatrol.com/runtime/cache/files/posters/g/w350/2z9A4FSu1YySrhhcuqkdMIXpgyN.jpg
6711,The Unbearable Lightness of Being,"Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.","Comedy, Romance",171.0,1988-02-05,https://flixpatrol.com/runtime/cache/files/posters/g/w350/g1kPEwATsCI8DnGx6ViAhUVKQSI.jpg
6754,A Room with a View,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?","Drama, Romance",117.0,1985-12-13,https://flixpatrol.com/runtime/cache/files/posters/g/w350/fS4mDKBIHeTmWXPGgz64d2dMyJG.jpg
6773,Real Genius,"Chris is the top brain who just wants to party, Mitch is the 15-year-old college wiz kid. Supposedly hard at work on a lab project with a mysterious deadline, they still find time to use their genius to discover new ways to have fun.","Comedy, Romance",106.0,1985-08-07,https://flixpatrol.com/runtime/cache/files/posters/g/w350/1HxrHluqDwou74TrE3bRqoiQN9N.jpg
6787,The Killing Fields,"The Killing Fields tells the real life story of a friendship between two journalists, an American and a Cambodian, during the bloody Khmer Rouge takeover of Cambodia in 1975, which lead to the death of 2-3 million Cambodians during the next four years, until Pol Pot's regime was toppled by the intervening Vietnamese in 1979.","War, Drama, History",141.0,1984-11-02,https://flixpatrol.com/runtime/cache/files/posters/g/w350/pzSdpgnjJi79UboweTlFDQmRq7M.jpg
6816,My Life as a Dog,"A boy and his brother don't get along well. In order to let their ill mother rest, they are separated and sent to different relatives.","Drama, Comedy",101.0,1985-12-12,https://flixpatrol.com/runtime/cache/files/posters/g/w350/y61Bcb1NeLvq7D1gAyqS1mtoYbd.jpg
6820,Forbidden Planet,Captain Adams and the crew of the Starship C57D fly towards planet Altair 4 in search for the Bellerphon spaceship that has been missing for twenty years. To their surprise they are already being expected. A classic science fiction film from 1957 starring Leslie Nielsen.,"Adventure, Action",98.0,1956-03-15,https://flixpatrol.com/runtime/cache/files/posters/g/w350/qdH1Fm5vl1DAjXNHPmRZ4yEiUgM.jpg
6863,Field of Dreams,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.","Drama, Fantasy",107.0,1989-04-21,https://flixpatrol.com/runtime/cache/files/posters/g/w350/ps5B8ZNSFvqLczD5e4Yh3whV66B.jpg
6873,"Paris, Texas","A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",Drama,147.0,1984-05-19,https://flixpatrol.com/runtime/cache/files/posters/g/w350/vbtDskCLmlDKtzpqdiJYszBhKY2.jpg
6875,When Harry Met Sally...,"During their travels from Chicago to New York, Harry and Sally Will debate whether or not sex ruins a perfect relationship between a man and a woman. Eleven years and later, they're still no closer to finding the answer.","Comedy, Romance, Drama",96.0,1989-07-21,https://flixpatrol.com/runtime/cache/files/posters/g/w350/anYI1fzx90PgjO9PY3JStJZJmQT.jpg
6932,Hype!,"This documentary examines the Seattle scene as it became the focus of a merging of punk rock, heavy metal, and innovation. Building from the grass roots, self-promoted and self-recorded until break-out success of bands like Nirvana brought the record industry to the Pacific Northwest, a phenomenon was born.","Documentary, Music",84.0,1996-11-08,https://flixpatrol.com/runtime/cache/files/posters/g/w350/vfR9veCwZMZXfpCF5QlnaLFoSr1.jpg
6936,Female Perversions,"An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.","Drama, Romance",119.0,1996-01-22,https://flixpatrol.com/runtime/cache/files/posters/g/w350/1BpcbWgw6sX1oTb4M0qgGUPljwg.jpg
6957,Kids of Survival,"Kids of Survival is an Emmy Award-winning feature-length documentary about three years of work and struggle inside the acclaimed South Bronx art/education group, Tim Rollins + K.O.S. For over a decade, artist-educator Tim Rollins, working with Puerto Rican and Dominican teenagers in the Bronx, has made large-scale paintings now hanging in major museums and collections around the world. In Kids of Survival, five teenage boys from the Bronx use their talents as modern artists to wage a crucial personal battle.","Action, Adventure, Crime, Mystery, Thriller",0.0,1996-09-05,https://flixpatrol.com/runtime/cache/files/posters/g/w350/1uRKsxOCtgz0xVqs9l4hYtp4dFm.jpg
6975,An American Werewolf in London,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,"Horror, Comedy",97.0,1981-08-21,https://flixpatrol.com/runtime/cache/files/posters/g/w350/r5CbVhy3vO6SqdOTwinZVtaRbhb.jpg
7147,Bride of Frankenstein,"Bride of Frankenstein begins where James Whale's Frankenstein from 1931 ended. Dr. Frankenstein has not been killed as previously portrayed and now he wants to get away from the mad experiments. Yet when his wife is kidnapped by his creation, Frankenstein agrees to help him create a new monster, this time a woman.",Horror,75.0,1935-04-21,https://flixpatrol.com/runtime/cache/files/posters/g/w350/7YOfYQ6yhpBYWOh8vFQYfo2mm5I.jpg
7156,Candyman,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.","Drama, Horror, Thriller",99.0,1992-10-16,https://flixpatrol.com/runtime/cache/files/posters/g/w350/w5YQqrwzreHfa7RmXCB7rpLLxbe.jpg
7199,Blood and Wine,"A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes.","Crime, Drama, Thriller",101.0,1996-10-03,https://flixpatrol.com/runtime/cache/files/posters/g/w350/q8vjqmz3CTRyFlG5zKQNER67BTI.jpg
7254,Albino Alligator,Three petty thieves who the police believe to be major criminals are chased into a basement bar where they take five hostages including all the bar employees. The rest of the movie deals with the cops lurking outside the bar while the trio try to get hold of the situation inside.,"Crime, Drama, Thriller",97.0,1996-09-09,https://flixpatrol.com/runtime/cache/files/posters/g/w350/jyDSlbq3FO5JIw8RuaQJl5bwMvI.jpg
7265,The Mirror Has Two Faces,"Rose Morgan (Barbara Streisand), who still lives with her mother (Lauren Bacall), is a professor of Romantic Literature who desperately longs for passion in her life. Gregory Larkin (Jeff Bridges), a mathematics professor, has been burned by passionate relationships and longs for a sexless union based on friendship and respect.","Comedy, Drama, Romance",126.0,1996-11-15,https://flixpatrol.com/runtime/cache/files/posters/g/w350/8Cgmt9otEhoIlW6p5pLfCWjf4Io.jpg
7317,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.","Action, Adventure, Thriller",111.0,1996-11-21,https://flixpatrol.com/runtime/cache/files/posters/g/w350/qhVB8eUGwkdVvd8Fezk0AgcMPDH.jpg
7323,Shine,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",Drama,105.0,1996-01-21,https://flixpatrol.com/runtime/cache/files/posters/g/w350/49mQw8exEyuDrEweh7E1AByu37T.jpg
7325,Sling Blade,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",Drama,135.0,1996-08-30,https://flixpatrol.com/runtime/cache/files/posters/g/w350/tUQRe2VQWdiIdSjpD28w7Rm8Ccb.jpg
7327,Jingle All the Way,"Meet Howard Langston, a salesman for a mattress company is constantly busy at his job, and he also constantly disappoints his son, after he misses his son's karate exposition, his son tells Howard that he wants for Christmas is an action figure of his son's television hero, he tries hard to to make it up to him. Unfortunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man, now Howard must travel all over town and compete with everybody else to find a Turbo Man action figure.","Family, Comedy",89.0,1996-11-15,https://flixpatrol.com/runtime/cache/files/posters/g/w350/aaVkNhUONnkSv5ijPjq7pEmmWyE.jpg
7373,Ridicule,"To get royal backing on a needed drainage project, a poor French lord must learn to play the delicate games of wit at court at Versailles.","Comedy, Drama, Romance",102.0,1996-05-09,https://flixpatrol.com/runtime/cache/files/posters/g/w350/wAdYriruxRFtpvZ4na1PBEIkpY8.jpg
